"","GTR","Name","Gene","...4","...5"
"810","GTR000569188.16","Genomic Unity Epilepsy Analysis","ASPA (17p13.2)","Epilepsy","Germline"
"811","GTR000569188.16","Genomic Unity Epilepsy Analysis","ASPM (1q31.3)","Epilepsy","Germline"
"812","GTR000569188.16","Genomic Unity Epilepsy Analysis","ATP13A2 (1p36.13)","Epilepsy","Germline"
"813","GTR000569188.16","Genomic Unity Epilepsy Analysis","ATP1A2 (1q23.2)","Epilepsy","Germline"
"814","GTR000569188.16","Genomic Unity Epilepsy Analysis","ATP1A3 (19q13.2)","Epilepsy","Germline"
"815","GTR000569188.16","Genomic Unity Epilepsy Analysis","ATP2A2 (12q24.11)","Epilepsy","Germline"
"816","GTR000569188.16","Genomic Unity Epilepsy Analysis","ATP6AP2 (Xp11.4)","Epilepsy","Germline"
"817","GTR000569188.16","Genomic Unity Epilepsy Analysis","ATP6V0A2 (12q24.31)","Epilepsy","Germline"
"818","GTR000569188.16","Genomic Unity Epilepsy Analysis","ATRX (Xq21.1)","Epilepsy","Germline"
"819","GTR000569188.16","Genomic Unity Epilepsy Analysis","BCKDK (16p11.2)","Epilepsy","Germline"
"820","GTR000569188.16","Genomic Unity Epilepsy Analysis","BRAT1 (7p22.3)","Epilepsy","Germline"
"821","GTR000569188.16","Genomic Unity Epilepsy Analysis","BTD (3p25.1)","Epilepsy","Germline"
"822","GTR000569188.16","Genomic Unity Epilepsy Analysis","C12orf57 (12p13.31)","Epilepsy","Germline"
"823","GTR000569188.16","Genomic Unity Epilepsy Analysis","CACNA1A (19p13.13)","Epilepsy","Germline"
"824","GTR000569188.16","Genomic Unity Epilepsy Analysis","CACNA1H (16p13.3)","Epilepsy","Germline"
"825","GTR000569188.16","Genomic Unity Epilepsy Analysis","CACNA2D2 (3p21.31)","Epilepsy","Germline"
"826","GTR000569188.16","Genomic Unity Epilepsy Analysis","CACNB4 (2q23.3)","Epilepsy","Germline"
"827","GTR000569188.16","Genomic Unity Epilepsy Analysis","CARS2 (13q34)","Epilepsy","Germline"
"828","GTR000569188.16","Genomic Unity Epilepsy Analysis","CASK (Xp11.4)","Epilepsy","Germline"
"829","GTR000569188.16","Genomic Unity Epilepsy Analysis","CASR (3q13.33-21.1)","Epilepsy","Germline"
"830","GTR000569188.16","Genomic Unity Epilepsy Analysis","CC2D1A (19p13.12)","Epilepsy","Germline"
"831","GTR000569188.16","Genomic Unity Epilepsy Analysis","CDKL5 (Xp22.13)","Epilepsy","Germline"
"832","GTR000569188.16","Genomic Unity Epilepsy Analysis","CERS1 (19p13.11)","Epilepsy","Germline"
"833","GTR000569188.16","Genomic Unity Epilepsy Analysis","CHD2 (15q26.1)","Epilepsy","Germline"
"834","GTR000569188.16","Genomic Unity Epilepsy Analysis","CHRNA2 (8p21.2)","Epilepsy","Germline"
"835","GTR000569188.16","Genomic Unity Epilepsy Analysis","CHRNA4 (20q13.33)","Epilepsy","Germline"
"836","GTR000569188.16","Genomic Unity Epilepsy Analysis","CHRNB2 (1q21.3)","Epilepsy","Germline"
"837","GTR000569188.16","Genomic Unity Epilepsy Analysis","CLCN2 (3q27.1)","Epilepsy","Germline"
"838","GTR000569188.16","Genomic Unity Epilepsy Analysis","CLCN4 (Xp22.2)","Epilepsy","Germline"
"839","GTR000569188.16","Genomic Unity Epilepsy Analysis","CLN3 (16p12.1)","Epilepsy","Germline"
"840","GTR000569188.16","Genomic Unity Epilepsy Analysis","CLN5 (13q22.3)","Epilepsy","Germline"
"841","GTR000569188.16","Genomic Unity Epilepsy Analysis","CLN6 (15q23)","Epilepsy","Germline"
"842","GTR000569188.16","Genomic Unity Epilepsy Analysis","CLN8 (8p23.3)","Epilepsy","Germline"
"843","GTR000569188.16","Genomic Unity Epilepsy Analysis","CNTNAP2 (7q35-36.1)","Epilepsy","Germline"
"844","GTR000569188.16","Genomic Unity Epilepsy Analysis","COA8 (14q32.33)","Epilepsy","Germline"
"845","GTR000569188.16","Genomic Unity Epilepsy Analysis","COL4A1 (13q34)","Epilepsy","Germline"
"846","GTR000569188.16","Genomic Unity Epilepsy Analysis","COX15 (10q24.2)","Epilepsy","Germline"
"847","GTR000569188.16","Genomic Unity Epilepsy Analysis","COX6B1 (19q13.12)","Epilepsy","Germline"
"848","GTR000569188.16","Genomic Unity Epilepsy Analysis","CPA6 (8q13.2)","Epilepsy","Germline"
"849","GTR000569188.16","Genomic Unity Epilepsy Analysis","CSF1R (5q32)","Epilepsy","Germline"
"850","GTR000569188.16","Genomic Unity Epilepsy Analysis","CSTB (21q22.3)","Epilepsy","Germline"
"851","GTR000569188.16","Genomic Unity Epilepsy Analysis","CTC1 (17p13.1)","Epilepsy","Germline"
"852","GTR000569188.16","Genomic Unity Epilepsy Analysis","CTNNB1 (3p22.1)","Epilepsy","Germline"
"853","GTR000569188.16","Genomic Unity Epilepsy Analysis","CTSD (11p15.5)","Epilepsy","Germline"
"854","GTR000569188.16","Genomic Unity Epilepsy Analysis","CTSF (11q13.2)","Epilepsy","Germline"
"855","GTR000569188.16","Genomic Unity Epilepsy Analysis","CUL4B (Xq24)","Epilepsy","Germline"
"856","GTR000569188.16","Genomic Unity Epilepsy Analysis","CYP27A1 (2q35)","Epilepsy","Germline"
"857","GTR000569188.16","Genomic Unity Epilepsy Analysis","D2HGDH (2q37.3)","Epilepsy","Germline"
"858","GTR000569188.16","Genomic Unity Epilepsy Analysis","DARS1 (2q21.3)","Epilepsy","Germline"
"859","GTR000569188.16","Genomic Unity Epilepsy Analysis","DARS2 (1q25.1)","Epilepsy","Germline"
"860","GTR000569188.16","Genomic Unity Epilepsy Analysis","DCX (Xq23)","Epilepsy","Germline"
"861","GTR000569188.16","Genomic Unity Epilepsy Analysis","DDX3X (Xp11.4)","Epilepsy","Germline"
"862","GTR000569188.16","Genomic Unity Epilepsy Analysis","DEAF1 (11p15.5)","Epilepsy","Germline"
"863","GTR000569188.16","Genomic Unity Epilepsy Analysis","DEPDC5 (22q12.2-12.3)","Epilepsy","Germline"
"864","GTR000569188.16","Genomic Unity Epilepsy Analysis","DHFR (5q14.1)","Epilepsy","Germline"
"865","GTR000569188.16","Genomic Unity Epilepsy Analysis","DIP2B (12q13.12)","Epilepsy","Germline"
"866","GTR000569188.16","Genomic Unity Epilepsy Analysis","DNAJC5 (20q13.33)","Epilepsy","Germline"
"867","GTR000569188.16","Genomic Unity Epilepsy Analysis","DNM1 (9q34.11)","Epilepsy","Germline"
"868","GTR000569188.16","Genomic Unity Epilepsy Analysis","DOCK7 (1p31.3)","Epilepsy","Germline"
"869","GTR000569188.16","Genomic Unity Epilepsy Analysis","DPYD (1p21.3)","Epilepsy","Germline"
"870","GTR000569188.16","Genomic Unity Epilepsy Analysis","DPYS (8q22.3)","Epilepsy","Germline"
"871","GTR000569188.16","Genomic Unity Epilepsy Analysis","DYNC1H1 (14q32.31)","Epilepsy","Germline"
"872","GTR000569188.16","Genomic Unity Epilepsy Analysis","DYRK1A (21q22.13)","Epilepsy","Germline"
"873","GTR000569188.16","Genomic Unity Epilepsy Analysis","EARS2 (16p12.2)","Epilepsy","Germline"
"874","GTR000569188.16","Genomic Unity Epilepsy Analysis","ECHS1 (10q26.3)","Epilepsy","Germline"
"875","GTR000569188.16","Genomic Unity Epilepsy Analysis","ECM1 (1q21.2)","Epilepsy","Germline"
"876","GTR000569188.16","Genomic Unity Epilepsy Analysis","EEF1A2 (20q13.33)","Epilepsy","Germline"
"877","GTR000569188.16","Genomic Unity Epilepsy Analysis","EFHC1 (6p12.2)","Epilepsy","Germline"
"878","GTR000569188.16","Genomic Unity Epilepsy Analysis","EHMT1 (9q34.3)","Epilepsy","Germline"
"879","GTR000569188.16","Genomic Unity Epilepsy Analysis","EIF2B1 (12q24.31)","Epilepsy","Germline"
"880","GTR000569188.16","Genomic Unity Epilepsy Analysis","EIF2B2 (14q24.3)","Epilepsy","Germline"
"881","GTR000569188.16","Genomic Unity Epilepsy Analysis","EIF2B3 (1p34.1)","Epilepsy","Germline"
"882","GTR000569188.16","Genomic Unity Epilepsy Analysis","EIF2B4 (2p23.3)","Epilepsy","Germline"
"883","GTR000569188.16","Genomic Unity Epilepsy Analysis","EIF2B5 (3q27.1)","Epilepsy","Germline"
"884","GTR000569188.16","Genomic Unity Epilepsy Analysis","EMX2 (10q26.11)","Epilepsy","Germline"
"885","GTR000569188.16","Genomic Unity Epilepsy Analysis","EPM2A (6q24.3)","Epilepsy","Germline"
"886","GTR000569188.16","Genomic Unity Epilepsy Analysis","ETFDH (4q32.1)","Epilepsy","Germline"
"887","GTR000569188.16","Genomic Unity Epilepsy Analysis","ETHE1 (19q13.31)","Epilepsy","Germline"
"888","GTR000569188.16","Genomic Unity Epilepsy Analysis","FA2H (16q23.1)","Epilepsy","Germline"
"889","GTR000569188.16","Genomic Unity Epilepsy Analysis","FAR1 (11p15.3)","Epilepsy","Germline"
"890","GTR000569188.16","Genomic Unity Epilepsy Analysis","FARS2 (6p25.1)","Epilepsy","Germline"
"891","GTR000569188.16","Genomic Unity Epilepsy Analysis","FGD1 (Xp11.22)","Epilepsy","Germline"
"892","GTR000569188.16","Genomic Unity Epilepsy Analysis","FGF12 (3q28-29)","Epilepsy","Germline"
"893","GTR000569188.16","Genomic Unity Epilepsy Analysis","FGFR3 (4p16.3)","Epilepsy","Germline"
"894","GTR000569188.16","Genomic Unity Epilepsy Analysis","FH (1q43)","Epilepsy","Germline"
"895","GTR000569188.16","Genomic Unity Epilepsy Analysis","FKRP (19q13.32)","Epilepsy","Germline"
"896","GTR000569188.16","Genomic Unity Epilepsy Analysis","FKTN (9q31.2)","Epilepsy","Germline"
"897","GTR000569188.16","Genomic Unity Epilepsy Analysis","FLNA (Xq28)","Epilepsy","Germline"
"898","GTR000569188.16","Genomic Unity Epilepsy Analysis","FMR1 (Xq27.3)","Epilepsy","Germline"
"899","GTR000569188.16","Genomic Unity Epilepsy Analysis","FOLR1 (11q13.4)","Epilepsy","Germline"
"900","GTR000569188.16","Genomic Unity Epilepsy Analysis","FOXG1 (14q12)","Epilepsy","Germline"
"901","GTR000569188.16","Genomic Unity Epilepsy Analysis","FOXRED1 (11q24.2)","Epilepsy","Germline"
"902","GTR000569188.16","Genomic Unity Epilepsy Analysis","FRRS1L (9q31.3)","Epilepsy","Germline"
"903","GTR000569188.16","Genomic Unity Epilepsy Analysis","GABBR2 (9q22.33)","Epilepsy","Germline"
"904","GTR000569188.16","Genomic Unity Epilepsy Analysis","GABRA1 (5q34)","Epilepsy","Germline"
"905","GTR000569188.16","Genomic Unity Epilepsy Analysis","GABRB2 (5q34)","Epilepsy","Germline"
"906","GTR000569188.16","Genomic Unity Epilepsy Analysis","GABRB3 (15q12)","Epilepsy","Germline"
"907","GTR000569188.16","Genomic Unity Epilepsy Analysis","GABRD (1p36.33)","Epilepsy","Germline"
"908","GTR000569188.16","Genomic Unity Epilepsy Analysis","GABRG2 (5q34)","Epilepsy","Germline"
"909","GTR000569188.16","Genomic Unity Epilepsy Analysis","GALC (14q31.3)","Epilepsy","Germline"
"910","GTR000569188.16","Genomic Unity Epilepsy Analysis","GAMT (19p13.3)","Epilepsy","Germline"
"911","GTR000569188.16","Genomic Unity Epilepsy Analysis","GATM (15q21.1)","Epilepsy","Germline"
"912","GTR000569188.16","Genomic Unity Epilepsy Analysis","GCDH (19p13.13)","Epilepsy","Germline"
"913","GTR000569188.16","Genomic Unity Epilepsy Analysis","GCH1 (14q22.2)","Epilepsy","Germline"
"914","GTR000569188.16","Genomic Unity Epilepsy Analysis","GCSH (16q23.2)","Epilepsy","Germline"
"915","GTR000569188.16","Genomic Unity Epilepsy Analysis","GFAP (17q21.31)","Epilepsy","Germline"
"916","GTR000569188.16","Genomic Unity Epilepsy Analysis","GFM1 (3q25.32)","Epilepsy","Germline"
"917","GTR000569188.16","Genomic Unity Epilepsy Analysis","GJC2 (1q42.13)","Epilepsy","Germline"
"918","GTR000569188.16","Genomic Unity Epilepsy Analysis","GLB1 (3p22.3)","Epilepsy","Germline"
"919","GTR000569188.16","Genomic Unity Epilepsy Analysis","GLDC (9p24.1)","Epilepsy","Germline"
"920","GTR000569188.16","Genomic Unity Epilepsy Analysis","GLRA1 (5q33.1)","Epilepsy","Germline"
"921","GTR000569188.16","Genomic Unity Epilepsy Analysis","GNAO1 (16q13)","Epilepsy","Germline"
"922","GTR000569188.16","Genomic Unity Epilepsy Analysis","GNB1 (1p36.33)","Epilepsy","Germline"
"923","GTR000569188.16","Genomic Unity Epilepsy Analysis","GNE (9p13.3)","Epilepsy","Germline"
"924","GTR000569188.16","Genomic Unity Epilepsy Analysis","GOSR2 (17q21.32)","Epilepsy","Germline"
"925","GTR000569188.16","Genomic Unity Epilepsy Analysis","GPC3 (Xq26.2)","Epilepsy","Germline"
"926","GTR000569188.16","Genomic Unity Epilepsy Analysis","GPHN (14q23.3-24.1)","Epilepsy","Germline"
"927","GTR000569188.16","Genomic Unity Epilepsy Analysis","GRIA3 (Xq25)","Epilepsy","Germline"
"928","GTR000569188.16","Genomic Unity Epilepsy Analysis","GRIK2 (6q16.3)","Epilepsy","Germline"
"929","GTR000569188.16","Genomic Unity Epilepsy Analysis","GRIN1 (9q34.3)","Epilepsy","Germline"
"930","GTR000569188.16","Genomic Unity Epilepsy Analysis","GRIN2A (16p13.2)","Epilepsy","Germline"
"931","GTR000569188.16","Genomic Unity Epilepsy Analysis","GRIN2B (12p13.1)","Epilepsy","Germline"
"932","GTR000569188.16","Genomic Unity Epilepsy Analysis","GRN (17q21.31)","Epilepsy","Germline"
"933","GTR000569188.16","Genomic Unity Epilepsy Analysis","GTPBP3 (19p13.11)","Epilepsy","Germline"
"934","GTR000569188.16","Genomic Unity Epilepsy Analysis","GUF1 (4p12)","Epilepsy","Germline"
"935","GTR000569188.16","Genomic Unity Epilepsy Analysis","HACE1 (6q16.3)","Epilepsy","Germline"
"936","GTR000569188.16","Genomic Unity Epilepsy Analysis","HCN1 (5p12)","Epilepsy","Germline"
"937","GTR000569188.16","Genomic Unity Epilepsy Analysis","HCN4 (15q24.1)","Epilepsy","Germline"
"938","GTR000569188.16","Genomic Unity Epilepsy Analysis","HECW2 (2q32.3)","Epilepsy","Germline"
"939","GTR000569188.16","Genomic Unity Epilepsy Analysis","HEPACAM (11q24.2)","Epilepsy","Germline"
"940","GTR000569188.16","Genomic Unity Epilepsy Analysis","HIBCH (2q32.2)","Epilepsy","Germline"
"941","GTR000569188.16","Genomic Unity Epilepsy Analysis","HNRNPU (1q44)","Epilepsy","Germline"
"942","GTR000569188.16","Genomic Unity Epilepsy Analysis","HPRT1 (Xq26.2-26.3)","Epilepsy","Germline"
"943","GTR000569188.16","Genomic Unity Epilepsy Analysis","HSD17B10 (Xp11.22)","Epilepsy","Germline"
"944","GTR000569188.16","Genomic Unity Epilepsy Analysis","HSPB1 (7q11.23)","Epilepsy","Germline"
"945","GTR000569188.16","Genomic Unity Epilepsy Analysis","HTRA1 (10q26.13)","Epilepsy","Germline"
"946","GTR000569188.16","Genomic Unity Epilepsy Analysis","HYCC1 (7p15.3)","Epilepsy","Germline"
"947","GTR000569188.16","Genomic Unity Epilepsy Analysis","IBA57 (1q42.13)","Epilepsy","Germline"
"948","GTR000569188.16","Genomic Unity Epilepsy Analysis","IER3IP1 (18q21.1)","Epilepsy","Germline"
"949","GTR000569188.16","Genomic Unity Epilepsy Analysis","IQSEC2 (Xp11.22)","Epilepsy","Germline"
"950","GTR000569188.16","Genomic Unity Epilepsy Analysis","ITPA (20p13)","Epilepsy","Germline"
"951","GTR000569188.16","Genomic Unity Epilepsy Analysis","JMJD1C (10q21.3)","Epilepsy","Germline"
"952","GTR000569188.16","Genomic Unity Epilepsy Analysis","KANSL1 (17q21.31)","Epilepsy","Germline"
"953","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNA1 (12p13.32)","Epilepsy","Germline"
"954","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNA2 (1p13.3)","Epilepsy","Germline"
"955","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNB1 (20q13.13)","Epilepsy","Germline"
"956","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNC1 (11p15.1)","Epilepsy","Germline"
"957","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNH1 (1q32.2)","Epilepsy","Germline"
"958","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNJ10 (1q23.2)","Epilepsy","Germline"
"959","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNJ11 (11p15.1)","Epilepsy","Germline"
"960","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNMA1 (10q22.3)","Epilepsy","Germline"
"961","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNQ2 (20q13.33)","Epilepsy","Germline"
"962","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNQ3 (8q24.22)","Epilepsy","Germline"
"963","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCNT1 (9q34.3)","Epilepsy","Germline"
"964","GTR000569188.16","Genomic Unity Epilepsy Analysis","KCTD17 (22q12.3)","Epilepsy","Germline"
"965","GTR000569188.16","Genomic Unity Epilepsy Analysis","KDM5C (Xp11.22)","Epilepsy","Germline"
"966","GTR000569188.16","Genomic Unity Epilepsy Analysis","KDM6A (Xp11.3)","Epilepsy","Germline"
"967","GTR000569188.16","Genomic Unity Epilepsy Analysis","KIF1A (2q37.3)","Epilepsy","Germline"
"968","GTR000569188.16","Genomic Unity Epilepsy Analysis","KIFBP (10q22.1)","Epilepsy","Germline"
"969","GTR000569188.16","Genomic Unity Epilepsy Analysis","KMT2D (12q13.12)","Epilepsy","Germline"
"970","GTR000569188.16","Genomic Unity Epilepsy Analysis","L2HGDH (14q21.3)","Epilepsy","Germline"
"971","GTR000569188.16","Genomic Unity Epilepsy Analysis","LAMA2 (6q22.33)","Epilepsy","Germline"
"972","GTR000569188.16","Genomic Unity Epilepsy Analysis","LARGE1 (22q12.3)","Epilepsy","Germline"
"973","GTR000569188.16","Genomic Unity Epilepsy Analysis","LGI1 (10q23.33)","Epilepsy","Germline"
"974","GTR000569188.16","Genomic Unity Epilepsy Analysis","LIAS (4p14)","Epilepsy","Germline"
"975","GTR000569188.16","Genomic Unity Epilepsy Analysis","LMNB1 (5q23.2)","Epilepsy","Germline"
"976","GTR000569188.16","Genomic Unity Epilepsy Analysis","LMNB2 (19p13.3)","Epilepsy","Germline"
"977","GTR000569188.16","Genomic Unity Epilepsy Analysis","LRPPRC (2p21)","Epilepsy","Germline"
"978","GTR000569188.16","Genomic Unity Epilepsy Analysis","MAGI2 (7q21.11)","Epilepsy","Germline"
